Customer ID,Invoice,BasketPrice,InvoiceDate
13329,517666,305.6,2010-07-30 14:44:00.000000000
13329,525113,2353.37,2010-10-04 11:30:00.000000000
13329,533790,314.3,2010-11-18 17:35:00.000000000
13329,533797,304.55,2010-11-18 19:06:00.000000000
13329,537681,304.2,2010-12-08 10:11:00.000000000
13330,498774,638.57,2010-02-23 10:12:00.000000000
13330,509396,590.58,2010-05-23 11:02:00.000000000
13330,522048,436.1,2010-09-10 14:12:00.000000000
13331,530418,262.4,2010-11-03 08:04:00.000000000
13333,498438,162.18,2010-02-19 09:26:00.000000000
13333,521693,701.7,2010-09-08 09:23:00.000000000
13333,528729,151.86,2010-10-24 13:24:00.000000000
13334,499232,1191.6200000000001,2010-02-25 12:21:00.000000000
13334,513056,1535.31,2010-06-21 13:52:00.000000000
13337,511961,1550.06,2010-06-11 13:27:00.000000000
13338,493671,694.9,2010-01-05 12:25:00.000000000
13338,510291,726.75,2010-05-28 11:47:00.000000000
13338,512461,370.15,2010-06-16 10:23:00.000000000
13340,498723,3360.0,2010-02-22 14:54:00.000000000
13340,498724,2685.54,2010-02-22 14:59:00.000000000
13340,502901,940.52,2010-03-29 12:19:00.000000000
13340,517393,3485.5,2010-07-29 10:00:00.000000000
13340,527461,892.5200000000001,2010-10-18 10:42:00.000000000
13346,505481,45.9,2010-04-22 12:34:00.000000000
13346,508647,60.0,2010-05-17 15:36:00.000000000
13346,512562,45.0,2010-06-16 14:33:00.000000000
13346,512566,50.400000000000006,2010-06-16 14:36:00.000000000
13346,517537,45.0,2010-07-29 15:37:00.000000000
13346,521293,53.1,2010-09-03 11:41:00.000000000
13357,502055,1523.77,2010-03-22 14:30:00.000000000
13357,502057,49.3,2010-03-22 14:38:00.000000000
13357,510174,743.87,2010-05-27 14:51:00.000000000
13357,517859,911.47,2010-08-02 14:02:00.000000000
13359,530123,570.7,2010-11-01 15:05:00.000000000
13360,493923,674.8000000000001,2010-01-08 11:16:00.000000000
13360,494498,12.600000000000001,2010-01-14 17:59:00.000000000
13360,519716,317.15999999999997,2010-08-19 16:15:00.000000000
13360,525204,459.54,2010-10-04 12:37:00.000000000
13361,503430,817.25,2010-04-01 07:49:00.000000000
13361,520194,633.25,2010-08-24 14:56:00.000000000
13362,526230,808.46,2010-10-10 15:27:00.000000000
13362,529349,723.85,2010-10-28 09:27:00.000000000
13362,535593,739.77,2010-11-26 16:38:00.000000000
13363,528985,731.36,2010-10-26 11:07:00.000000000
13367,525100,510.20000000000005,2010-10-04 10:00:00.000000000
13368,526506,427.3,2010-10-12 10:43:00.000000000
13368,528164,35.400000000000006,2010-10-21 09:43:00.000000000
13369,537963,308.28000000000003,2010-12-09 11:30:00.000000000
13370,536856,721.32,2010-12-03 10:26:00.000000000
13371,501550,1171.31,2010-03-17 15:29:00.000000000
13371,516769,1100.15,2010-07-22 17:33:00.000000000
13373,490474,748.42,2009-12-06 12:34:00.000000000
13373,502870,1406.43,2010-03-28 16:17:00.000000000
13373,527971,2120.09,2010-10-20 10:09:00.000000000
13374,522642,299.6,2010-09-16 10:29:00.000000000
13374,528170,123.2,2010-10-21 10:04:00.000000000
13375,523194,1013.58,2010-09-21 08:12:00.000000000
13377,500010,757.87,2010-03-04 10:06:00.000000000
13377,531437,737.56,2010-11-08 12:20:00.000000000
13380,525001,62.4,2010-10-03 10:18:00.000000000
13381,489634,17.4,2009-12-01 15:19:00.000000000
13381,498047,962.99,2010-02-16 10:45:00.000000000
13381,509453,1173.48,2010-05-24 09:49:00.000000000
13381,519576,939.4399999999999,2010-08-18 12:47:00.000000000
13381,523893,837.26,2010-09-24 14:56:00.000000000
13381,535265,643.89,2010-11-25 13:30:00.000000000
13382,490761,255.04,2009-12-08 09:56:00.000000000
13382,501159,221.0,2010-03-15 09:11:00.000000000
13382,503252,179.61,2010-03-31 10:40:00.000000000
13382,525747,508.94,2010-10-07 09:28:00.000000000
13383,512169,305.28000000000003,2010-06-14 11:45:00.000000000
13384,517218,975.56,2010-07-27 12:22:00.000000000
13384,521813,931.74,2010-09-08 15:06:00.000000000
13384,522855,17.4,2010-09-17 11:27:00.000000000
13384,532746,588.11,2010-11-14 13:13:00.000000000
13386,524294,313.7,2010-09-28 13:09:00.000000000
13386,528320,521.76,2010-10-21 12:52:00.000000000
13387,527655,189.44,2010-10-18 14:07:00.000000000
13388,504588,508.55,2010-04-15 10:18:00.000000000
13392,496329,91.14,2010-01-31 13:34:00.000000000
13393,490747,8.92,2009-12-07 18:12:00.000000000
13393,492181,380.78,2009-12-15 15:36:00.000000000
13393,498610,479.82,2010-02-22 09:17:00.000000000
13393,506897,243.08,2010-05-05 09:34:00.000000000
13394,489532,279.03,2009-12-01 11:58:00.000000000
13394,493841,667.28,2010-01-07 14:04:00.000000000
13394,497226,288.5,2010-02-07 15:56:00.000000000
13394,498361,326.55,2010-02-18 13:34:00.000000000
13394,504591,357.09,2010-04-15 10:31:00.000000000
13394,509430,363.6,2010-05-23 14:13:00.000000000
13394,512095,404.21999999999997,2010-06-13 13:14:00.000000000
13394,514374,340.84000000000003,2010-07-02 09:47:00.000000000
13394,524708,315.42,2010-09-30 12:38:00.000000000
13394,529838,364.01,2010-10-31 12:36:00.000000000
13394,535370,324.94,2010-11-25 18:08:00.000000000
13395,527051,512.88,2010-10-14 13:00:00.000000000
13395,530838,359.63,2010-11-04 14:00:00.000000000
13397,494921,293.15,2010-01-20 09:50:00.000000000
13397,498089,393.14000000000004,2010-02-16 12:28:59.999999744
13397,503533,253.8,2010-04-01 13:24:00.000000000
13397,507841,318.40000000000003,2010-05-11 13:42:00.000000000
13397,524296,308.4,2010-09-28 13:10:00.000000000
13398,522823,213.0,2010-09-17 09:34:00.000000000
13399,515176,99.9,2010-07-08 17:47:00.000000000
13399,516631,78.0,2010-07-22 10:24:00.000000000
13399,521004,97.5,2010-09-01 13:59:00.000000000
13400,507050,300.93,2010-05-06 09:00:00.000000000
13402,509465,290.6,2010-05-24 10:56:00.000000000
13402,516626,315.02,2010-07-22 08:24:00.000000000
13402,536819,308.28000000000003,2010-12-02 17:12:00.000000000
13403,492359,78.6,2009-12-16 13:23:00.000000000
13403,533446,75.9,2010-11-17 11:38:00.000000000
13405,492125,146.45999999999998,2009-12-15 14:13:00.000000000
13405,509022,377.45000000000005,2010-05-19 14:23:00.000000000
13405,519238,104.4,2010-08-15 13:28:00.000000000
13406,501565,130.26,2010-03-18 07:29:00.000000000
13406,526141,428.76,2010-10-08 14:44:00.000000000
13407,498049,1375.57,2010-02-16 11:13:00.000000000
13407,505066,751.12,2010-04-19 16:48:00.000000000
13407,507584,59.699999999999996,2010-05-10 12:41:00.000000000
13408,490147,510.64,2009-12-04 09:31:00.000000000
13408,490809,131.20000000000002,2009-12-08 12:27:00.000000000
13408,490810,259.92,2009-12-08 12:29:00.000000000
13408,491437,439.18,2009-12-11 10:12:00.000000000
13408,492518,809.62,2009-12-17 12:01:00.000000000
13408,492891,305.1,2009-12-21 12:02:00.000000000
13408,493738,586.1600000000001,2010-01-06 12:00:00.000000000
13408,496643,1143.421,2010-02-03 11:58:00.000000000
13408,497935,1420.661,2010-02-15 10:47:00.000000000
13408,498728,950.4899999999999,2010-02-22 15:39:00.000000000
13408,499254,315.59999999999997,2010-02-25 14:52:00.000000000
13408,499255,125.4,2010-02-25 14:54:00.000000000
13408,500862,227.7,2010-03-10 12:50:00.000000000
13408,500863,691.02,2010-03-10 12:51:00.000000000
13408,502610,1103.85,2010-03-25 14:06:00.000000000
13408,503470,391.8,2010-04-01 11:55:00.000000000
13408,503479,119.39999999999999,2010-04-01 11:57:00.000000000
13408,504203,739.2,2010-04-12 11:19:00.000000000
13408,504867,494.40999999999997,2010-04-18 12:31:00.000000000
13408,504869,32.849999999999994,2010-04-18 12:32:00.000000000
13408,505755,646.55,2010-04-26 09:47:00.000000000
13408,507269,554.7,2010-05-07 12:32:00.000000000
13408,507270,20.16,2010-05-07 12:34:00.000000000
13408,508509,359.48,2010-05-17 09:04:00.000000000
13408,510421,1053.6000000000001,2010-05-30 11:47:00.000000000
13408,512934,377.28,2010-06-20 13:08:00.000000000
13408,514342,336.6,2010-07-01 15:07:00.000000000
13408,515110,302.7,2010-07-08 12:27:00.000000000
13408,515112,29.700000000000003,2010-07-08 12:29:00.000000000
13408,516315,372.12,2010-07-19 14:41:00.000000000
13408,517328,449.90000000000003,2010-07-28 12:46:00.000000000
13408,518396,804.74,2010-08-08 12:43:00.000000000
13408,520058,616.64,2010-08-23 15:27:00.000000000
13408,521269,804.5999999999999,2010-09-03 11:31:00.000000000
13408,521917,311.52,2010-09-09 13:53:00.000000000
13408,522972,409.53,2010-09-19 13:29:00.000000000
13408,525307,910.98,2010-10-05 10:21:00.000000000
13408,528888,570.1800000000001,2010-10-25 12:34:00.000000000
13408,528891,75.60000000000001,2010-10-25 12:37:00.000000000
13408,531556,405.44000000000005,2010-11-09 10:01:00.000000000
13408,533711,347.0,2010-11-18 13:25:00.000000000
13408,533989,643.62,2010-11-19 13:58:00.000000000
13408,533991,30.0,2010-11-19 14:00:00.000000000
13408,535839,610.47,2010-11-29 10:11:00.000000000
13408,536394,1024.68,2010-12-01 10:39:00.000000000
13408,536848,534.0,2010-12-03 09:39:00.000000000
13410,490930,81.12,2009-12-08 13:43:00.000000000
13410,493980,586.5,2010-01-10 11:59:00.000000000
13410,523339,299.98,2010-09-21 15:28:00.000000000
13410,532356,216.0,2010-11-11 16:45:00.000000000
13412,503060,487.34999999999997,2010-03-29 16:28:00.000000000
13413,495224,17.49,2010-01-21 17:43:00.000000000
13413,499483,175.24,2010-02-28 13:27:00.000000000
13413,500840,70.89,2010-03-10 12:10:00.000000000
13413,500844,47.75,2010-03-10 12:16:00.000000000
13413,500845,41.75,2010-03-10 12:17:00.000000000
13414,504694,219.85999999999999,2010-04-15 17:00:00.000000000
13414,513621,571.36,2010-06-27 12:54:00.000000000
13414,521193,312.42,2010-09-02 16:55:00.000000256
13415,491622,483.42,2009-12-11 14:20:00.000000000
13415,501815,30.4,2010-03-19 14:56:00.000000000
13415,501818,117.1,2010-03-19 15:09:00.000000000
13415,520093,51.0,2010-08-24 11:38:00.000000000
13416,490046,228.3,2009-12-03 13:02:00.000000000
13417,497256,604.1,2010-02-08 12:39:00.000000256
13417,503379,34.7,2010-03-31 14:31:00.000000000
13417,511705,293.86,2010-06-10 10:04:00.000000000
13417,511706,20.4,2010-06-10 10:05:00.000000000
13418,491570,811.76,2009-12-11 12:51:00.000000000
13418,500973,597.48,2010-03-11 13:13:00.000000000
13418,504183,465.18,2010-04-12 09:13:00.000000000
13418,506858,449.06,2010-05-04 14:37:00.000000000
13418,509467,337.85,2010-05-24 10:58:00.000000000
13418,509468,207.95,2010-05-24 11:00:00.000000000
13418,516338,299.52,2010-07-20 09:04:00.000000000
13418,520085,341.39000000000004,2010-08-24 10:48:00.000000000
13418,525717,467.33,2010-10-06 14:38:00.000000000
13418,526869,484.1,2010-10-13 13:37:00.000000000
13418,529716,357.1,2010-10-29 13:40:00.000000000
13418,532103,323.8,2010-11-10 16:21:00.000000000
13418,532129,304.96,2010-11-11 10:40:59.999999744
13418,536624,610.64,2010-12-02 10:45:00.000000000
13418,536626,12.600000000000001,2010-12-02 10:46:00.000000000
13421,497914,174.79999999999998,2010-02-14 14:45:00.000000000
13421,497915,133.0,2010-02-14 14:54:00.000000000
13421,497917,511.69,2010-02-14 15:13:00.000000000
13421,513111,321.8,2010-06-21 16:23:00.000000000
13421,518679,396.28999999999996,2010-08-10 17:02:00.000000000
13421,529796,714.46,2010-10-29 17:17:00.000000000
13423,525743,217.03,2010-10-07 09:02:00.000000000
13424,522650,557.92,2010-09-16 10:49:00.000000000
13425,507417,818.76,2010-05-09 14:35:00.000000000
13425,516292,942.86,2010-07-19 12:56:00.000000000
13426,491122,601.6,2009-12-09 15:16:00.000000000
13426,492391,340.67,2009-12-16 15:16:00.000000000
13426,500745,452.96,2010-03-10 09:16:00.000000000
13426,504837,396.24,2010-04-16 15:12:00.000000000
13426,507510,373.2,2010-05-10 12:12:00.000000000
13426,512894,382.91,2010-06-18 12:37:00.000000000
13426,516613,420.8,2010-07-21 14:48:00.000000000
13426,521494,457.3,2010-09-06 14:05:00.000000000
13426,527961,313.92,2010-10-20 09:25:00.000000000
13426,527962,8.48,2010-10-20 09:27:00.000000000
13426,530162,417.5,2010-11-02 08:00:00.000000000
13426,534279,360.48,2010-11-22 11:22:00.000000000
13427,492544,96.0,2009-12-17 13:44:00.000000000
13427,512788,151.63,2010-06-18 09:28:00.000000000
13427,519659,176.3,2010-08-19 11:45:00.000000000
13428,515591,266.51,2010-07-13 13:20:00.000000000
13428,515594,15.0,2010-07-13 13:33:00.000000000
13431,498345,266.45,2010-02-18 11:53:00.000000000
13431,505329,237.70000000000002,2010-04-21 12:30:00.000000000
13431,513204,264.9,2010-06-23 08:35:00.000000000
13431,523144,581.59,2010-09-20 14:38:00.000000000
13431,523145,137.4,2010-09-20 14:39:00.000000000
13431,529721,532.1,2010-10-29 14:08:59.999999744
13432,503714,130.3,2010-04-06 14:42:00.000000000
13432,508614,308.8,2010-05-17 13:18:00.000000000
13433,494163,95.19999999999999,2010-01-12 08:59:00.000000000
13433,504592,314.09,2010-04-15 10:35:00.000000000
13433,516767,232.57999999999998,2010-07-22 17:21:00.000000000
13433,517113,15.0,2010-07-26 16:55:00.000000000
13434,498615,339.18,2010-02-22 09:54:00.000000000
13434,521391,376.92,2010-09-05 14:13:00.000000000
13434,534028,416.52000000000004,2010-11-19 15:09:00.000000000
13435,517259,323.85,2010-07-27 16:56:00.000000000
13435,535780,341.49,2010-11-28 13:51:00.000000000
13438,511847,46.5,2010-06-10 18:46:00.000000000
13439,514335,284.28000000000003,2010-07-01 14:36:00.000000000
13439,533278,418.62,2010-11-16 15:24:00.000000000
13440,522337,1214.95,2010-09-14 10:34:00.000000000
13440,523409,25.8,2010-09-21 20:38:00.000000000
13440,526632,4.95,2010-10-12 13:07:00.000000000
13440,526633,4.95,2010-10-12 13:07:00.000000000
13440,526634,4.95,2010-10-12 13:07:00.000000000
13440,526635,4.95,2010-10-12 13:09:00.000000000
13440,526636,4.95,2010-10-12 13:11:00.000000000
13441,525105,424.26,2010-10-04 10:38:00.000000000
13442,489617,198.0,2009-12-01 14:59:00.000000000
13442,493710,118.10000000000001,2010-01-05 16:04:00.000000000
13442,497525,103.77,2010-02-10 14:03:00.000000000
13443,496327,229.76999999999998,2010-01-31 13:30:00.000000000
13443,503956,489.09000000000003,2010-04-08 16:45:00.000000000
13443,504176,9.87,2010-04-12 08:23:00.000000000
13443,504355,4.25,2010-04-13 10:01:00.000000000
13443,510987,318.49,2010-06-04 12:50:00.000000256
13443,522903,196.24,2010-09-17 12:31:00.000000000
13444,516607,135.29,2010-07-21 14:34:00.000000000
13444,536197,496.39,2010-11-30 13:02:00.000000000
13445,502266,241.89999999999998,2010-03-23 15:34:00.000000000
13446,497883,412.37,2010-02-14 11:52:00.000000000
13446,500254,297.47,2010-03-05 13:19:00.000000000
13446,503293,312.51,2010-03-31 11:39:00.000000000
13446,503971,294.95,2010-04-08 17:39:00.000000256
13446,505465,381.81000000000006,2010-04-22 11:58:00.000000000
13446,507091,307.62,2010-05-06 10:58:00.000000000
13446,510051,308.96000000000004,2010-05-27 09:21:00.000000000
13446,511702,294.68,2010-06-10 09:22:00.000000000
13446,514005,371.94,2010-06-30 09:40:00.000000000
13446,518762,437.68,2010-08-11 14:20:00.000000000
13446,525528,277.73,2010-10-05 18:51:00.000000256
13448,490465,933.35,2009-12-06 12:14:00.000000000
13448,492516,226.74,2009-12-17 11:58:00.000000000
13448,495963,489.31,2010-01-28 10:42:00.000000000
13448,509050,1090.7,2010-05-20 10:56:00.000000000
13448,524099,1248.15,2010-09-27 12:24:00.000000000
13448,530969,909.58,2010-11-05 09:07:00.000000000
13448,536398,426.56,2010-12-01 10:52:00.000000000
13448,536400,17.4,2010-12-01 10:53:00.000000000
13450,504703,239.64,2010-04-15 19:15:00.000000000
13450,507668,306.1,2010-05-11 08:54:00.000000000
13450,511841,236.16,2010-06-10 17:31:00.000000000
13450,514719,309.36,2010-07-05 16:33:00.000000000
13450,515923,369.78,2010-07-15 14:08:00.000000000
13450,521699,312.24,2010-09-08 10:43:00.000000000
13450,536206,300.53999999999996,2010-11-30 13:20:00.000000000
13451,501907,872.9399999999999,2010-03-21 16:13:00.000000000
13451,508504,1281.0,2010-05-16 16:05:00.000000000
13451,513975,499.88,2010-06-29 16:43:00.000000000
13451,516959,691.98,2010-07-25 16:06:00.000000000
13451,523004,422.56,2010-09-19 16:18:00.000000000
13451,534681,446.41,2010-11-23 14:50:00.000000000
13452,520078,139.8,2010-08-24 09:53:00.000000000
13453,530308,402.01,2010-11-02 13:23:00.000000000
13454,500537,219.87,2010-03-08 14:40:00.000000000
13455,491035,276.65,2009-12-09 08:58:00.000000000
13455,493266,127.8,2009-12-22 15:05:00.000000000
13455,505730,455.38,2010-04-25 14:31:00.000000000
13455,522110,213.7,2010-09-12 15:15:00.000000000
13455,537802,692.94,2010-12-08 13:11:00.000000256
13457,489809,107.55,2009-12-02 12:46:00.000000000
13457,494920,35.72,2010-01-20 08:48:00.000000000
13458,533154,1322.33,2010-11-16 14:01:00.000000000
13458,535319,990.37,2010-11-25 15:02:00.000000000
13459,495710,630.79,2010-01-26 13:35:00.000000000
13459,502492,529.62,2010-03-25 10:24:00.000000000
13461,505366,333.8,2010-04-21 16:01:00.000000000
13461,515758,1930.8,2010-07-14 13:34:00.000000000
13461,529559,431.7,2010-10-28 17:53:00.000000000
13462,491729,171.82,2009-12-14 09:48:00.000000000
13462,494836,205.7,2010-01-19 10:45:00.000000000
13462,501084,148.94,2010-03-12 11:44:00.000000000
13462,528782,475.89,2010-10-25 10:00:00.000000000
13464,503394,299.34000000000003,2010-03-31 15:22:00.000000000
13464,520064,219.23999999999998,2010-08-23 16:11:00.000000000
13464,520065,195.57999999999998,2010-08-23 16:12:00.000000000
13464,527443,587.66,2010-10-18 09:12:59.999999744
13464,531971,1121.14,2010-11-10 12:24:00.000000000
13465,506710,611.5,2010-05-02 15:30:00.000000000
13465,522990,319.62,2010-09-19 15:13:00.000000000
13466,501883,262.31,2010-03-21 13:50:00.000000000
13466,517125,236.44,2010-07-27 09:42:00.000000000
13466,517126,30.0,2010-07-27 09:45:00.000000000
13466,529305,125.55,2010-10-27 12:50:00.000000000
13468,490060,314.22,2009-12-03 13:32:00.000000000
13468,491981,373.71999999999997,2009-12-15 09:34:00.000000000
13468,492777,207.71,2009-12-18 16:06:00.000000000
13468,493874,302.9,2010-01-07 18:35:00.000000000
13468,495935,223.13,2010-01-27 15:32:00.000000000
13468,496817,299.86,2010-02-04 10:06:00.000000000
13468,497608,236.61,2010-02-11 11:42:00.000000000
13468,498108,179.68,2010-02-16 14:03:00.000000000
13468,499687,121.35,2010-03-02 10:16:00.000000000
13468,500920,105.08,2010-03-11 10:50:00.000000000
13468,502336,187.95,2010-03-24 10:45:00.000000000
13468,504373,339.7,2010-04-13 11:04:00.000000000
13468,506997,324.67,2010-05-05 14:00:00.000000000
13468,509579,165.06,2010-05-24 14:23:00.000000000
13468,511274,132.2,2010-06-07 13:26:00.000000000
13468,511505,25.5,2010-06-08 15:24:00.000000000
13468,513577,113.44999999999999,2010-06-25 15:40:00.000000000
13468,514365,189.51000000000002,2010-07-01 18:25:00.000000000
13468,515099,239.1,2010-07-08 11:54:00.000000000
13468,516750,210.82999999999998,2010-07-22 15:37:00.000000000
13468,518009,248.86,2010-08-04 09:58:00.000000000
13468,519279,202.7,2010-08-16 10:37:00.000000000
13468,520865,196.4,2010-08-31 14:23:00.000000000
13468,521696,192.58,2010-09-08 10:06:00.000000000
13468,522430,210.96,2010-09-14 13:32:00.000000000
13468,523341,157.14,2010-09-21 15:39:00.000000000
13468,524189,12.7,2010-09-28 09:14:00.000000000
13468,525565,172.89,2010-10-06 09:18:00.000000000
13468,527121,256.21,2010-10-14 18:25:00.000000000
13468,528165,118.45,2010-10-21 09:45:00.000000000
13468,529169,164.4,2010-10-26 18:07:00.000000000
13468,530379,179.95000000000002,2010-11-02 16:40:00.000000000
13468,530380,35.400000000000006,2010-11-02 16:42:00.000000000
13468,532355,221.15,2010-11-11 16:40:00.000000000
13468,534722,308.49,2010-11-23 18:12:00.000000000
13468,536562,308.65000000000003,2010-12-01 15:08:00.000000000
13468,536564,51.4,2010-12-01 15:08:00.000000000
13468,537387,222.18,2010-12-06 13:34:00.000000000
13469,499070,82.4,2010-02-24 15:03:00.000000000
13472,510589,262.18,2010-06-02 09:48:00.000000000
13472,521043,330.06,2010-09-02 09:41:00.000000000
13473,492229,388.74,2009-12-15 19:02:00.000000000
13473,499797,599.3,2010-03-02 15:28:00.000000000
13473,500533,484.4,2010-03-08 14:23:00.000000000
13473,504333,63.5,2010-04-12 16:33:00.000000000
13473,504335,74.1,2010-04-12 16:38:00.000000000
13473,508252,383.4,2010-05-14 10:47:00.000000000
13474,517739,365.05,2010-08-01 14:40:00.000000000
13474,523417,69.15,2010-09-22 09:21:00.000000000
13476,500168,240.8,2010-03-05 09:39:00.000000000
13476,518562,303.6,2010-08-10 10:29:00.000000000
13476,529594,278.6,2010-10-29 08:24:00.000000000
13477,495439,422.70000000000005,2010-01-25 11:52:00.000000000
13477,506381,387.14,2010-04-29 12:21:00.000000000
13477,512422,179.84,2010-06-15 14:33:00.000000000
13477,521979,369.51,2010-09-10 09:03:00.000000000
13477,521980,20.4,2010-09-10 09:08:00.000000000
13478,496343,373.44,2010-01-31 15:51:00.000000000
13478,501541,1090.2,2010-03-17 14:23:00.000000000
13478,501543,39.12,2010-03-17 14:28:00.000000000
13478,512547,183.5,2010-06-16 13:29:00.000000000
13478,520666,381.77,2010-08-27 13:23:00.000000000
13479,519718,381.44,2010-08-19 16:18:55.862068992
13479,522283,136.06,2010-09-13 13:29:00.000000000
13480,496200,493.94,2010-01-29 12:35:00.000000000
13480,527881,133.88,2010-10-19 11:53:00.000000000
13481,490281,311.2,2009-12-04 12:37:00.000000000
13481,501166,427.98,2010-03-15 09:46:00.000000000
13481,506469,416.86,2010-04-30 09:13:00.000000000
13481,516437,360.09000000000003,2010-07-20 12:08:00.000000000
13481,516438,59.199999999999996,2010-07-20 12:08:00.000000000
13481,536061,446.7,2010-11-30 10:32:00.000000000
13482,501923,151.45,2010-03-22 10:31:00.000000000
13484,500834,142.38,2010-03-10 11:46:00.000000000
13484,534179,311.14,2010-11-21 13:48:00.000000000
13485,490062,165.3,2009-12-03 13:46:00.000000000
13485,490806,39.400000000000006,2009-12-08 12:13:00.000000000
13485,505189,623.6800000000001,2010-04-20 15:32:00.000000000
13485,510053,474.77,2010-05-27 09:49:00.000000000
13485,515290,248.18,2010-07-09 15:11:00.000000000
13485,526707,353.52,2010-10-12 16:23:00.000000000
13485,531479,320.1,2010-11-08 14:24:00.000000000
13485,531480,80.7,2010-11-08 14:25:00.000000000
13485,535652,185.58,2010-11-28 11:02:00.000000000
13485,535653,25.2,2010-11-28 11:04:00.000000000
13487,490364,103.95,2009-12-05 10:25:00.000000000
13487,516633,167.52,2010-07-22 10:41:00.000000000
13488,495407,350.73,2010-01-25 10:13:00.000000000
13488,508592,380.58000000000004,2010-05-17 12:05:00.000000000
13488,508593,917.4,2010-05-17 12:06:00.000000000
13488,512608,1098.02,2010-06-17 09:56:00.000000000
13488,518375,491.36,2010-08-08 10:46:00.000000000
13488,518376,66.65,2010-08-08 10:47:00.000000000
13488,518379,29.7,2010-08-08 10:54:00.000000000
13488,518482,547.96,2010-08-09 12:24:00.000000000
13488,527928,983.8,2010-10-19 13:28:00.000000000
13488,531176,355.0,2010-11-05 14:40:00.000000000
13488,537604,1381.92,2010-12-07 13:01:00.000000000
13490,498906,154.25,2010-02-23 14:48:00.000000000
13491,490536,221.9,2009-12-07 08:24:00.000000000
13491,491034,305.5,2009-12-09 07:01:00.000000000
13491,492432,273.88,2009-12-17 09:55:00.000000000
13491,494441,182.46,2010-01-14 13:00:00.000000000
13491,496933,243.65,2010-02-04 16:49:00.000000000
13491,500737,401.31,2010-03-09 16:32:00.000000000
13491,503729,307.26,2010-04-07 09:29:00.000000000
13491,507397,186.98000000000002,2010-05-09 13:07:00.000000000
13491,508910,227.25,2010-05-19 10:14:00.000000000
13491,511045,85.72999999999999,2010-06-06 11:30:00.000000000
13491,512176,60.18,2010-06-14 11:59:00.000000000
13491,514842,218.36,2010-07-06 15:12:00.000000000
13491,517117,78.67999999999999,2010-07-27 08:21:00.000000000
13491,520559,120.9,2010-08-26 16:43:00.000000000
13491,524562,122.7,2010-09-29 14:42:00.000000000
13491,526802,131.25,2010-10-13 11:34:00.000000000
13491,532992,83.85,2010-11-15 14:22:00.000000000
13491,536761,98.9,2010-12-02 14:30:00.000000000
13495,490637,452.15999999999997,2009-12-07 12:12:00.000000000
13495,491995,366.1,2009-12-15 10:50:00.000000000
13495,502255,390.6,2010-03-23 15:01:00.000000000
13495,526404,988.36,2010-10-11 13:49:00.000000000
13495,534864,603.07,2010-11-24 14:13:00.000000000
13495,537419,456.2,2010-12-06 15:14:00.000000000
13497,497237,216.95000000000002,2010-02-08 10:27:00.000000000
13497,500456,232.64000000000001,2010-03-08 12:19:00.000000000
13497,502433,132.64,2010-03-24 12:56:00.000000000
13497,515896,236.55,2010-07-15 12:24:00.000000000
13497,537298,126.5,2010-12-06 11:37:00.000000000
13498,491124,327.38,2009-12-09 15:26:00.000000000
13500,530548,299.53,2010-11-03 13:16:00.000000000
13501,508822,580.17,2010-05-18 13:24:00.000000000
13501,518649,949.62,2010-08-10 13:01:00.000000000
13502,511585,307.9,2010-06-09 10:52:00.000000000
13502,527974,174.7,2010-10-20 10:15:00.000000000
13503,498104,916.02,2010-02-16 13:49:00.000000000
13503,498110,3.75,2010-02-16 14:11:00.000000000
13503,510446,352.45,2010-06-01 09:02:00.000000000
13503,514329,81.2,2010-07-01 14:27:00.000000000
13503,519483,304.47,2010-08-17 13:17:00.000000000
13506,521381,403.47,2010-09-05 12:33:00.000000000
13506,528094,230.49,2010-10-20 13:25:00.000000000
13506,531834,221.75,2010-11-09 18:58:00.000000000
13506,537129,301.12,2010-12-05 12:15:00.000000000
13508,500316,176.07999999999998,2010-03-07 11:58:00.000000000
13509,516439,135.0,2010-07-20 12:10:00.000000000
13510,492878,266.7,2009-12-21 11:52:59.999999744
13510,496370,366.53,2010-02-01 11:20:00.000000000
13510,505732,644.21,2010-04-25 15:26:00.000000000
13510,513161,454.5,2010-06-22 10:51:00.000000000
13510,513162,13.919999999999998,2010-06-22 10:52:00.000000000
13510,527944,509.61,2010-10-19 14:54:00.000000000
13510,535957,456.96,2010-11-29 12:26:00.000000256
13511,496425,244.61,2010-02-01 12:10:00.000000000
13512,506984,153.3,2010-05-05 13:22:00.000000000
13512,519264,120.66,2010-08-16 09:15:00.000000000
13512,533521,188.22,2010-11-17 14:55:00.000000000
13513,498746,289.74,2010-02-22 16:36:00.000000000
13513,523923,319.85,2010-09-24 16:25:00.000000000
13514,495726,346.3,2010-01-26 15:11:00.000000000
13514,507371,242.4,2010-05-09 10:38:00.000000000
13514,525834,75.0,2010-10-07 12:10:00.000000000
13515,500239,188.1,2010-03-05 11:58:00.000000000
13515,522794,186.60000000000002,2010-09-16 15:07:00.000000000
13516,527440,295.85,2010-10-18 08:52:00.000000000
13519,523634,220.46,2010-09-23 11:45:00.000000000
13520,492446,589.4,2009-12-17 11:11:00.000000256
13520,497594,477.68,2010-02-11 09:41:00.000000000
13520,504130,696.05,2010-04-11 11:14:00.000000000
13520,519811,663.42,2010-08-20 12:53:00.000000000
13520,530381,462.95,2010-11-02 16:52:00.000000000
13520,536858,303.4,2010-12-03 10:36:00.000000000
